mRNA	logFC	FDR	Sub-0	Sub-1	Delta
FAM46C	-0.6755105483505877	2.0532637805752897e-06	652.1176470588235	403.7239583333333	440.51234935380086
ORC4L	-0.481284898318704	8.729619114833233e-14	915.0882352941177	623.546875	440.41814827617173
IBSP	-4.3521790418279815	1.8133005729879205e-25	101.19411764705882	4.322916666666667	440.4149179798045
FTSJ2	-0.3282734507403387	1.033848604167839e-08	1341.4588235294118	991.0208333333334	440.36531702607505
C12orf41	-0.5611331300566935	1.0635289603927652e-14	784.7352941176471	500.8333333333333	440.3409718541953
TCEA2	0.3419808601254792	0.014183686820629251	1286.5470588235294	1518.1197916666667	439.974469768376
OXA1L	-0.07311782174159656	0.15830824205414934	6016.947058823529	5350.515625	439.94606247568254
FAM178B	-3.5714503652410494	2.1149000116572627e-16	123.15882352941176	7.364583333333333	439.8556252767756
CTRB1	-6.545751090227111	1.6387879125581188e-06	67.18823529411765	0.5677083333333334	439.79746442690623
MFAP1	-0.3633682980823769	8.566100764587911e-11	1210.3294117647058	880.953125	439.79533847198553
CYTSA	-0.17963302916544158	0.013904527092315664	2448.035294117647	1985.8125	439.74799538626564
SH3BP5L	-0.228134547517847	0.0019161722411595496	1927.0176470588235	1543.9791666666667	439.6192989706709
PSMD6	-0.1962295220785728	6.418014985108282e-05	2240.1	1830.7604166666667	439.5737524082109
FBXO45	-0.4989718031460897	8.139992219857159e-14	880.9058823529411	575.4114583333334	439.5471965196442
ZCCHC14	-0.2076605529798983	0.010114553285415854	2114.7823529411767	1709.9114583333333	439.1568728438952
C15orf23	-0.6253077679940355	2.4994464214340946e-13	702.1941176470589	416.609375	439.08743640442356
LMAN2L	-0.34269833294070234	4.234580080627596e-08	1280.9588235294118	939.53125	438.98245338921276
PRUNE2	-2.460169481836351	2.3034839327288215e-32	178.43529411764706	36.640625	438.9810650707286
TRIM11	-0.3781522307081111	2.0982048074282474e-06	1160.8294117647058	844.9895833333334	438.97023153040794
C1orf128	-0.2609688093619973	4.6453640488398447e-05	1681.835294117647	1324.6041666666667	438.9065542488669
TRMT6	-0.5635282339539898	1.5161533156921275e-14	778.5470588235294	489.78125	438.7332491088965
ZBTB47	-0.7304993347045298	2.517072518472104e-12	600.4705882352941	364.3802083333333	438.64336521552
RUNDC1	-0.6668553549161617	5.861007488123659e-20	657.5176470588235	399.421875	438.46916389305125
CCDC152	0.4586605662068769	2.599183264394457e-05	955.9470588235295	1246.4739583333333	438.45521926379865
EIF4ENIF1	-0.47679420984505416	5.3411893747351105e-11	919.3352941176471	618.5	438.33374514149403
SRP19	-0.28167309565103493	4.1433105404424137e-07	1555.6	1207.0416666666667	438.17066759474994
LGI4	-1.2556342999357961	2.191485519374619e-14	348.95882352941175	142.52083333333334	438.1646680887719
ABHD11	-0.4684640462798398	4.182030411626704e-06	934.035294117647	629.1302083333334	437.5619532505332
DGKA	-1.1801918278712058	4.099009034673784e-18	370.5352941176471	157.671875	437.3027260555008
CD209	-1.2695541983333818	9.99644213101741e-19	344.18823529411765	139.0625	436.96561913460494
DMXL1	-0.3981475384424934	2.1807574447197833e-06	1097.1882352941177	791.28125	436.84279509041625
WDR43	-0.29561314343368533	3.309968131100215e-05	1477.6117647058823	1124.5625	436.8014585393009
PRIM1	-0.8176922325645413	3.3050682198684145e-13	534.1235294117647	278.1041666666667	436.7486612299583
POLR2D	-0.3639470163230588	2.2547757905377183e-09	1199.735294117647	858.8020833333334	436.64008067158505
DDX55	-0.5066031006002196	8.589460002748689e-14	861.6294117647059	571.890625	436.5041315683433
TTPA	0.5903399387185659	0.0007938767272490169	739.3882352941176	1012.3333333333334	436.490405512758
MAGOH	-0.3337576528844708	6.101748709296531e-08	1307.7235294117647	963.3645833333334	436.4627357982668
ITGA7	-0.4689152456263222	7.168217279335349e-05	930.5235294117647	666.3958333333334	436.3366693551899
MOBKL1A	-0.5960903061121494	2.9336910739343486e-12	731.9411764705883	464.2135416666667	436.3030399384397
NOB1	-0.24099657277208822	0.001663847750432396	1810.3647058823528	1463.6770833333333	436.29168958519654
RARG	-1.0561239537746017	5.198881074664207e-21	413.1058823529412	198.18229166666666	436.2910177981337
FOXA1	-0.2340812208786505	0.029050239675439127	1863.5294117647059	1478.078125	436.21723984915576
PTPRD	-0.8368142670499514	0.00010240137170582516	521.2823529411764	280.6927083333333	436.21651010254465
NAB2	-0.4017125973701317	2.0206297263168637e-07	1085.729411764706	779.359375	436.15118204114526
HNRPLL	-0.5471823570960801	1.1832639038942372e-18	796.8941176470588	512.90625	436.0464016501186
HSPC159	-0.5390001779359384	1.9110177295413912e-11	808.864705882353	519.4583333333334	435.9782203966887
ATP9B	-0.5362248741554096	2.8190293397713653e-11	812.635294117647	537.3958333333334	435.7552583224796
STK3	-0.429831311467249	1.6346842319363512e-08	1012.9705882352941	696.7083333333334	435.4064764189272
FAM116A	-0.5595172010657873	2.0706655233977453e-19	778.1235294117647	498.484375	435.3734992599024
UGCG	-0.9217775423734291	4.206507147206191e-09	472.1764705882353	230.91666666666666	435.2416666253833
ATG7	-0.3294218297779535	9.895544649312502e-10	1321.0529411764705	982.375	435.1836771159001
MUS81	-0.3869805134635354	1.5580174738836324e-11	1124.2058823529412	805.46875	435.0457695916681
DCP1A	-0.5275758512751187	1.3322814608246757e-13	824.6	533.6197916666666	435.03904696146293
ZNF358	0.1724606536314355	0.037228749633835136	2522.464705882353	2694.625	435.02591193869733
CD52	-0.709447038086888	4.556425647652635e-06	612.8588235294118	367.5208333333333	434.790877118356
PDE4B	-0.8786470335043463	2.1225101728348274e-09	494.3764705882353	261.3541666666667	434.3824193167016
ENPP5	-1.8270536768724073	5.334875461560655e-11	237.74117647058824	69.11979166666667	434.3658906145601
RPS27	-0.31119303518171576	0.09402156248702326	1394.1882352941177	1084.2239583333333	433.8616685558166
GAST	-4.731127171133374	1.2019301820270553e-09	91.68235294117648	2.984375	433.7608711134398
POLR3D	-0.9200937249617651	4.824615108912108e-21	471.4235294117647	236.44270833333334	433.75383121109286
DYNLT3	-0.2652453311251603	0.0005014170945251983	1635.0647058823529	1293.1979166666667	433.69327932282755
DKK3	-0.24625356980228805	0.2051277634830832	1760.9176470588236	1422.6822916666667	433.63225671608086
UBAC1	-0.3012179494461675	3.6305855225350654e-07	1439.5529411764705	1105.5885416666667	433.6191850603758
MAST4	-0.8098757553059948	1.0221736464065763e-08	535.1411764705882	304.40625	433.39786448945625
CD34	-0.2032466179179706	0.03251936628341827	2130.2176470588233	1780.984375	432.95953219388304
SENP1	-0.7480445073916491	8.23948464300829e-22	578.7823529411764	322.0625	432.9549600928619
CSNK1G3	-0.41548783002300665	1.7684758059785038e-10	1041.6588235294118	750.8385416666666	432.79656421255333
COG2	-0.32595310259979077	3.55819211104043e-05	1327.7411764705882	983.7864583333334	432.78135592008454
ABCF3	-0.16805393011377617	0.00034479312236750543	2572.064705882353	2147.8385416666665	432.2455823304632
RNF138	-0.5422949111847424	3.0617531814414232e-12	796.9882352941177	516.9322916666666	432.2026642741081
SLC27A1	-0.493757292307069	3.3343457155347653e-06	875.2764705882353	627.7395833333334	432.174140137735
SLC35C1	-0.08371845987272196	0.4796526769455657	5161.594117647059	4574.239583333333	432.120710017513
SKA2	-0.37910848767293914	5.4456577465663085e-06	1139.7176470588236	824.4635416666666	432.07663355063124
ANK2	-1.8409688874972057	2.4718873241494176e-24	234.6764705882353	68.15625	432.03208098059423
NAPA	-0.051218334243029566	0.39529872369145985	8433.094117647059	7686.567708333333	431.92903322057356
HEATR6	-0.7983252439936781	4.559630610218728e-24	540.9588235294118	296.203125	431.86108478465076
SMEK1	-0.18020552720573024	0.004521244669938319	2396.4	2002.140625	431.84452539581196
CELSR1	-0.5087493285560492	0.0014249295541761847	848.7058823529412	572.4947916666666	431.7785477886281
REXO4	-0.2842039865894899	4.768171882773643e-05	1519.0823529411764	1164.0729166666667	431.72926066362487
C1GALT1	-0.5885950963406993	2.2961425847078606e-10	732.964705882353	462.5416666666667	431.4194316731559
ZNF335	-0.41374358935793315	3.3148673984433405e-11	1042.5941176470587	726.671875	431.3666324787613
BPNT1	-0.26355279456322345	8.33024808930916e-05	1634.235294117647	1281.875	430.7072787385573
MRPL2	0.17891424560887284	0.006448940683753317	2407.1235294117646	2533.7447916666665	430.66869035207327
TMEM159	-1.838864491143525	2.7705080452284815e-31	234.19411764705882	65.22916666666667	430.65124697586566
RCSD1	-1.0216224753097058	5.725302053335869e-18	421.50588235294117	204.11458333333334	430.61988288701343
DUSP7	-0.6004529281647479	7.697537591701915e-16	716.8764705882353	441.6822916666667	430.4505758971157
AKAP11	-0.36717340860475745	7.081066300693754e-05	1172.0941176470587	885.921875	430.36179238205614
SEPSECS	0.30747159616698616	0.0001846420997703562	1399.535294117647	1616.7604166666667	430.3173507743854
SALL1	0.2310721645355553	0.02962360553059581	1862.1470588235295	2046.0416666666667	430.290351565871
ST3GAL5	-0.5741981156141681	1.1808648178460603e-09	749.1941176470589	493.1354166666667	430.1858505821606
ZNF84	-0.5355971682886763	2.3177304237798295e-11	802.7823529411764	522.6979166666666	429.9679549874148
ENPP4	-0.4268889487865697	0.0007877223032969781	1007.1176470588235	726.0833333333334	429.9273936573447
CYP39A1	0.9396746657794026	3.256723927086578e-05	457.4823529411765	841.4375	429.8845770999747
GTF3A	-0.08405207968440223	0.2711621081714652	5111.482352941176	4426.755208333333	429.63072203482756
EMP2	0.1084375821676843	0.24435904737673064	3961.6117647058823	3860.125	429.58760125175894
CHIC1	-1.6693396028068337	1.917114927621137e-23	257.3058823529412	80.65625	429.5308994469207
RBM26	-0.4964747894233532	3.184233345540503e-10	865.1117647058824	575.8541666666666	429.50618121001844
INO80	-0.3627547672252041	9.314630624186292e-08	1183.5764705882352	873.015625	429.3480070814639
NTN4	-0.5221654999734165	0.00020798942736077625	822.2352941176471	559.578125	429.3429034487304
NR3C1	-0.14569873213355106	0.05658930059363221	2946.458823529412	2522.2447916666665	429.29531487194976
RAB5A	-0.22063624266839077	0.00028088217801530794	1945.0235294117647	1552.8854166666667	429.142683431024
EFNB2	-0.5188949391601606	2.018290188273196e-06	826.6058823529412	560.9375	428.9216090329603
GOPC	-0.3542405462329365	2.1124883171495415e-06	1210.6705882352942	903.125	428.8686104846212
NUP37	-0.6638705827762652	8.69254293391708e-19	645.9941176470588	385.1614583333333	428.8564913523922
RPRD1B	-0.1920258998316118	0.01339339431473512	2233.1117647058823	1827.109375	428.8152960422056
CCDC104	-0.58918134500764	2.8025411724274453e-14	727.3882352941176	454.8958333333333	428.5635788133219
NSMAF	-0.6421790322396076	1.0066321400780406e-10	667.1647058823529	410.0729166666667	428.43918516795185
OBFC2A	-0.905554931859313	3.600667746553789e-18	473.0882352941176	242.140625	428.4073846752073
AP3M2	-0.8523281646576708	1.1403173967485448e-18	502.6058823529412	266.4270833333333	428.38514925203157
KIF18A	-1.7915392838007351	5.46314350406401e-30	238.91764705882352	61.786458333333336	428.0303502991215
NPL	-0.42988142182435024	0.003012367729654068	995.6058823529412	714.1354166666666	427.9924722825691
NEDD9	-0.20160474671675097	0.11178248315039288	2122.676470588235	1730.25	427.941652214548
C14orf132	-1.152147031217662	1.932175847662853e-09	371.38823529411764	162.75520833333334	427.89385272328417
SYS1	-0.1938604102010151	0.0009378033388050739	2206.1235294117646	1801.671875	427.6800123658759
ZFP64	-0.5799849609148212	1.468495803767575e-17	737.3117647058823	460.21875	427.629735034979
TICAM1	-0.27470990097663556	0.0013899698425533318	1555.8294117647058	1213.984375	427.4017436424195
PDK2	0.14470548197544147	0.08395891549825012	2952.864705882353	3145.140625	427.2957104729761
AFF4	-0.11419687594146247	0.11912976979120848	3740.8176470588237	3283.8072916666665	427.18968876081004
VAV2	-0.1071706741694223	0.1615973514181862	3984.0529411764705	3455.3697916666665	426.97363963255214
UCHL5	-0.34396833964600415	5.366090904375695e-05	1239.9352941176471	898.5833333333334	426.4984843861269
COIL	-0.42993908390858465	6.777893271332649e-11	991.7882352941176	688.3072916666666	426.4085253136647
GADD45GIP1	0.1657805898384899	0.090641890051668	2571.3529411764707	2662.3072916666665	426.2804072711711
PUS1	-0.3190002235264039	5.060742651246789e-05	1336.1470588235295	1014.0052083333334	426.23121042885305
TMC8	-0.9043624893697186	2.5485992901837612e-11	471.28823529411767	245.43229166666666	426.21540168124994
NIPAL3	-0.7002849626534815	5.691774733575534e-18	608.5411764705882	359.5	426.1522350378116
BIVM	-0.3302333709549134	0.0003345564184563084	1289.1941176470589	942.078125	425.7349192858335
YTHDC2	-0.3498995595236785	5.891260089367333e-06	1216.6705882352942	906.890625	425.71250290894426
TSPAN1	-1.268173998780349	3.494437530175876e-14	335.33529411764704	131.359375	425.2635008733609
CEP350	-0.21405741629533226	0.008579239620924394	1985.5176470588235	1587.8802083333333	425.01477753819916
RRP1	-0.26967982784990185	0.00017639597972388124	1575.235294117647	1232.484375	424.8091829407366
FBXO21	-0.31523481226771316	0.0013218320472906107	1347.3117647058823	1040.71875	424.7195712131401
BTAF1	-0.33198470843402705	0.002005488075598699	1279.235294117647	935.859375	424.6865561361639
OSBPL5	-1.2500977481871132	3.1952576433722707e-20	339.63529411764705	145.77604166666666	424.57731638133845
STMN2	-1.7992175455944353	7.497984992896212e-07	235.86470588235295	65.38020833333333	424.37191721000045
EVI5	-0.4363156191324543	5.4743325833920795e-08	972.5705882352942	682.2604166666666	424.34773835589766
STRADA	-0.38814228722578753	3.2932562497665137e-10	1093.1882352941177	795.5260416666666	424.3125820153812
SUOX	0.2078354692846998	0.005720337095957319	2041.129411764706	2217.8229166666665	424.2190891649209
FAM120AOS	-0.31448455866541647	6.338827993748894e-07	1348.8823529411766	1019.5729166666666	424.20267145627446
LYPD6B	-2.814366844198358	5.864814051855857e-13	150.66470588235293	17.28125	424.0257528261914
C22orf45	0.5341716234196197	8.971785201164613e-05	793.7823529411764	1034.671875	424.0160081124337
DEDD	-0.20664710016954588	0.0006577638091338806	2051.747058823529	1638.8958333333333	423.987579987277
STXBP5	-1.0061319449919022	9.735506297096987e-19	421.3705882352941	197.52083333333334	423.9544095035584
MUL1	-0.26372517245341726	1.042628301337117e-05	1606.6411764705883	1269.046875	423.7117213354671
ARSE	0.09219873557575307	0.5737761028755741	4593.641176470588	4641.869791666667	423.527908159303
C9orf125	-0.9606728731315672	4.2810691841497444e-07	440.8058823529412	220.16666666666666	423.4702534932956
ANKRD28	-0.24199053050577327	0.0006180828553268118	1748.8470588235293	1370.359375	423.2044275381671
GALC	-0.6121078852991892	4.973767548948035e-06	691.3705882352941	432.6302083333333	423.1933887227624
ITPK1	0.08966051063305892	0.25908025761131265	4718.623529411765	4697.270833333333	423.0741951322256
RBL2	-0.1635755083201801	0.12191593038965437	2585.429411764706	2176.5208333333335	422.91293025535606
MDM4	-0.31984183397143356	0.000486238484070373	1321.7764705882353	998.109375	422.7594104532298
RABGEF1	-0.27141484386403614	3.9760427436144686e-07	1557.5941176470587	1195.6927083333333	422.7541642447176
HHEX	-0.16074950457387072	0.03590770885257963	2629.1588235294116	2173.8385416666665	422.6359783283737
KDM6B	-0.3616267974097483	4.457803433352154e-05	1168.4529411764706	884.5989583333334	422.54389504164806
SPHK2	-0.3577545717523589	4.910796007768256e-05	1180.4235294117648	895.953125	422.30191425111394
RIN3	-0.31759355728127453	0.00018493218662919976	1329.429411764706	1015.9010416666666	422.21821603670526
GTF2H2C	-0.5052743205640507	3.6678730890022537e-08	835.2529411764706	542.6510416666666	422.03186235206624
SIAH1	-0.46715237899393	5.04271020002906e-13	903.3235294117648	606.265625	421.9897357658992
GALK1	0.0754576796824546	0.5090212941680966	5591.864705882353	5521.520833333333	421.9491358040938
RBM23	-0.21651700969959953	0.0029326239591363646	1947.9529411764706	1569.984375	421.7649458590693
ST3GAL6	0.6880256967853748	1.9381985751726365e-08	612.2176470588236	939.53125	421.2214732019498
PKN3	-0.6810291615271783	1.9655975420501937e-09	618.4235294117647	372.9635416666667	421.16445770397235
FCF1	-0.3985103765638271	2.9086740690445938e-09	1056.6470588235295	773.4322916666666	421.08481730682513
TUBGCP2	-0.15388391667272253	0.009391002496389371	2736.211764705882	2304.9166666666665	421.05898319892304
C20orf20	-0.4216417258949475	6.86283684839605e-09	998.3764705882353	691.921875	420.95717815172986
RAD51AP1	-1.3178037345171525	6.850442872135213e-22	319.4235294117647	113.6875	420.93751995147306
CSF2RB	-1.412076898608369	4.696071024415194e-25	298.06470588235294	110.76041666666667	420.8902854669686
FGD3	-1.2858897167388628	5.6157578230745715e-19	327.21176470588233	129.22395833333334	420.75824343127044
STIM2	-0.5606618281649491	3.0924162735041854e-16	750.2588235294118	487.6510416666667	420.641483596884
ZNF367	-0.6764028873291122	5.033555608402181e-08	621.3235294117648	348.671875	420.2650292596323
KIAA1244	-1.5651170611827339	3.435706585414698e-10	268.48823529411766	76.45833333333333	420.21551778566777
